OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Region,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude,ShippingDelay,OrderMonth,OrderYear
2011-12-29,Furniture,Chicago,United States,Zuschuss Carroll,0.6,CA-2011-126802,60610,Tenex Chairmats For Use with Hard Floors,-51,3,Central,39,Consumer,2012-01-05,Standard Class,Illinois,Furnishings,7,51,Shipped Late,6,,38.98,-1.3076923076923077,,41.9033,-87.6336,1,12,2011
2011-12-29,Furniture,Saint Charles,United States,Michael Granlund,0.6,CA-2011-118276,60174,"Master Caster Door Stop, Large Brown",-5,3,Central,9,Home Office,2012-01-02,Standard Class,Illinois,Furnishings,4,11,Shipped Early,6,,8.74,-0.5555555555555556,,41.9194,-88.307,-2,12,2011
2011-12-29,Furniture,San Francisco,United States,Anthony Johnson,0.0,CA-2011-110786,94110,Executive Impressions 10 Spectator Wall Clock,24,6,West,71,Corporate,2012-01-02,Standard Class,California,Furnishings,4,92,Shipped Early,6,,70.56,0.3380281690140845,,37.7509,-122.4153,-2,12,2011
2011-12-29,Furniture,San Francisco,United States,Anthony Johnson,0.0,CA-2011-110786,94110,Stacking Trays by OIC,8,5,West,25,Corporate,2012-01-02,Standard Class,California,Furnishings,4,33,Shipped Early,6,,24.9,0.32,,37.7509,-122.4153,-2,12,2011
2011-12-29,Office Supplies,Albuquerque,United States,Shui Tom,0.0,CA-2011-152345,87105,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,8,1,West,33,Consumer,2012-01-03,Second Class,New Mexico,Storage,5,44,Shipped Late,3,,33.29,0.24242424242424243,,35.0448,-106.6893,2,12,2011
2011-12-29,Office Supplies,Brentwood,United States,Arianne Irving,0.0,CA-2011-102330,94513,Alphabetical Labels for Top Tab Filing,44,6,West,89,Consumer,2012-01-03,Standard Class,California,Labels,5,116,Shipped Early,6,,88.8,0.4943820224719101,,37.9324,-121.6894,-1,12,2011
2011-12-29,Office Supplies,Cottage Grove,United States,Debra Catini,0.0,CA-2011-106803,55016,Recycled Eldon Regeneration Jumbo File,7,2,Central,25,Consumer,2012-01-02,Standard Class,Minnesota,Storage,4,32,Shipped Early,6,,24.56,0.28,,44.8308,-92.9393,-2,12,2011
2011-12-29,Office Supplies,Kent,United States,Ricardo Emerson,0.2,CA-2011-165477,44240,Acco 6 Outlet Guardian Standard Surge Suppressor,6,5,East,48,Consumer,2011-12-31,Second Class,Ohio,Appliances,2,63,Shipped Early,3,,48.36,0.125,,41.1449,-81.3498,-1,12,2011
2011-12-29,Office Supplies,San Francisco,United States,Anthony Johnson,0.0,CA-2011-110786,94110,Avery 477,126,9,West,275,Corporate,2012-01-02,Standard Class,California,Labels,4,360,Shipped Early,6,,274.77,0.4581818181818182,,37.7509,-122.4153,-2,12,2011
2011-12-29,Office Supplies,San Francisco,United States,Anthony Johnson,0.2,CA-2011-110786,94110,Avery Hanging File Binders,5,3,West,14,Corporate,2012-01-02,Standard Class,California,Binders,4,19,Shipped Early,6,,14.35,0.35714285714285715,,37.7509,-122.4153,-2,12,2011
2011-12-29,Office Supplies,San Francisco,United States,Anthony Johnson,0.0,CA-2011-110786,94110,Xerox 1981,10,4,West,21,Corporate,2012-01-02,Standard Class,California,Paper,4,28,Shipped Early,6,,21.12,0.47619047619047616,,37.7509,-122.4153,-2,12,2011
2011-12-29,Technology,Albuquerque,United States,Shui Tom,0.2,CA-2011-152345,87105,Mediabridge Sport Armband iPhone 5s,-6,3,West,24,Consumer,2012-01-03,Second Class,New Mexico,Phones,5,31,Shipped Late,3,,23.98,-0.25,,35.0448,-106.6893,2,12,2011
2011-12-29,Technology,Brentwood,United States,Arianne Irving,0.2,CA-2011-102330,94513,HTC One,36,4,West,320,Consumer,2012-01-03,Standard Class,California,Phones,5,419,Shipped Early,6,,319.97,0.1125,,37.9324,-121.6894,-1,12,2011
2011-12-29,Technology,Cottage Grove,United States,Debra Catini,0.0,CA-2011-106803,55016,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,48,4,Central,120,Consumer,2012-01-02,Standard Class,Minnesota,Accessories,4,157,Shipped Early,6,,119.8,0.4,,44.8308,-92.9393,-2,12,2011
2011-12-29,Technology,San Francisco,United States,Anthony Johnson,0.2,CA-2011-110786,94110,DYMO CardScan Personal V9 Business Card Scanner,288,6,West,768,Corporate,2012-01-02,Standard Class,California,Machines,4,1006,Shipped Early,6,,767.95,0.375,,37.7509,-122.4153,-2,12,2011
2011-12-29,Technology,San Francisco,United States,Anthony Johnson,0.2,CA-2011-110786,94110,Mophie Juice Pack Helium for iPhone,19,3,West,192,Corporate,2012-01-02,Standard Class,California,Phones,4,252,Shipped Early,6,,191.98,0.09895833333333333,,37.7509,-122.4153,-2,12,2011
2011-12-30,Furniture,Philadelphia,United States,Alex Russell,0.4,US-2011-115189,19143,Hon 5100 Series Wood Tables,-192,3,East,524,Corporate,2012-01-03,Second Class,Pennsylvania,Tables,4,686,Shipped Late,3,,523.76,-0.366412213740458,,39.9448,-75.2288,1,12,2011
2011-12-30,Office Supplies,Laredo,United States,Stefania Perrino,0.8,CA-2011-104738,78041,Acco Hanging Data Binders,-4,3,Central,2,Corporate,2012-01-01,Second Class,Texas,Binders,2,3,Shipped Early,3,,2.29,-2.0,,27.5569,-99.4907,-1,12,2011
2011-12-30,Office Supplies,Laredo,United States,Stefania Perrino,0.2,CA-2011-104738,78041,Fashion Color Clasp Envelopes,5,3,Central,13,Corporate,2012-01-01,Second Class,Texas,Envelopes,2,17,Shipped Early,3,,12.98,0.38461538461538464,,27.5569,-99.4907,-1,12,2011
2011-12-30,Office Supplies,Memphis,United States,Dorothy Dickinson,0.2,CA-2011-166730,38109,Tennsco Industrial Shelving,-9,1,South,39,Consumer,2012-01-01,First Class,Tennessee,Storage,2,51,Shipped Late,1,,39.13,-0.23076923076923078,,35.0425,-90.0732,1,12,2011
2011-12-30,Office Supplies,New York City,United States,Astrea Jones,0.2,CA-2011-131800,10035,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",13,7,East,35,Consumer,2012-01-04,Standard Class,New York,Binders,5,46,Shipped Early,6,,35.45,0.37142857142857144,,40.8011,-73.9371,-1,12,2011
2011-12-30,Office Supplies,New York City,United States,Astrea Jones,0.0,CA-2011-131800,10035,Kensington 6 Outlet SmartSocket Surge Protector,31,3,East,123,Consumer,2012-01-04,Standard Class,New York,Appliances,5,161,Shipped Early,6,,122.94,0.25203252032520324,,40.8011,-73.9371,-1,12,2011
2011-12-30,Office Supplies,Phoenix,United States,Maureen Fritzler,0.7,US-2011-169789,85023,Ibico Ibimaster 300 Manual Binding System,-460,5,West,552,Corporate,2012-01-04,Standard Class,Arizona,Binders,5,723,Shipped Early,6,,551.99,-0.8333333333333334,,33.6324,-112.1118,-1,12,2011
2011-12-30,Office Supplies,Taylor,United States,Ken Brennan,0.0,CA-2011-130960,48180,Newell 350,3,3,Central,10,Corporate,2012-01-04,Standard Class,Michigan,Art,5,13,Shipped Early,6,,9.84,0.3,,42.2317,-83.2673,-1,12,2011
2011-12-30,Technology,Laredo,United States,Stefania Perrino,0.2,CA-2011-104738,78041,AT&T 1080 Corded phone,29,3,Central,329,Corporate,2012-01-01,Second Class,Texas,Phones,2,431,Shipped Early,3,,328.78,0.08814589665653495,,27.5569,-99.4907,-1,12,2011
2011-12-30,Technology,Laredo,United States,Stefania Perrino,0.2,CA-2011-104738,78041,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,14,2,Central,48,Corporate,2012-01-01,Second Class,Texas,Accessories,2,63,Shipped Early,3,,47.98,0.2916666666666667,,27.5569,-99.4907,-1,12,2011
2011-12-30,Technology,Laredo,United States,Stefania Perrino,0.2,CA-2011-104738,78041,"Plantronics CS 50-USB - headset - Convertible, Monaural",19,2,Central,218,Corporate,2012-01-01,Second Class,Texas,Phones,2,285,Shipped Early,3,,217.58,0.0871559633027523,,27.5569,-99.4907,-1,12,2011
2011-12-30,Technology,Philadelphia,United States,Alex Russell,0.4,US-2011-115189,19143,ClearSounds CSC500 Amplified Spirit Phone Corded phone,-50,6,East,252,Corporate,2012-01-03,Second Class,Pennsylvania,Phones,4,330,Shipped Late,3,,251.96,-0.1984126984126984,,39.9448,-75.2288,1,12,2011
2011-12-30,Technology,Philadelphia,United States,Guy Armstrong,0.2,CA-2011-138072,19120,"Maxell Pro 80 Minute CD-R, 10/Pack",7,2,East,28,Consumer,2012-01-03,Standard Class,Pennsylvania,Accessories,4,37,Shipped Early,6,,27.97,0.25,,40.0343,-75.1213,-2,12,2011
2011-12-31,Furniture,Franklin,United States,Gary Mitchum,0.0,US-2011-143231,2038,Nu-Dell Executive Frame,23,5,East,63,Home Office,2012-01-03,First Class,Massachusetts,Furnishings,3,83,Shipped Late,1,,63.2,0.36507936507936506,,42.0935,-71.4058,2,12,2011
2011-12-31,Furniture,Providence,United States,Katherine Murray,0.0,CA-2011-133592,2908,"Global Fabric Managers Chair, Dark Gray",151,6,East,606,Home Office,2012-01-07,Standard Class,Rhode Island,Chairs,7,794,Shipped Late,6,,605.88,0.24917491749174916,,41.8383,-71.4377,1,12,2011
2011-12-31,Furniture,Providence,United States,Katherine Murray,0.0,CA-2011-133592,2908,Sauder Inglewood Library Bookcases,79,2,East,342,Home Office,2012-01-07,Standard Class,Rhode Island,Bookcases,7,448,Shipped Late,6,,341.96,0.2309941520467836,,41.8383,-71.4377,1,12,2011
2011-12-31,Furniture,Watertown,United States,Pamela Coakley,0.2,CA-2011-150245,13601,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",197,7,East,1573,Corporate,2012-01-04,Second Class,New York,Bookcases,4,2062,Shipped Late,3,,1573.49,0.12523839796567068,,43.9743,-75.9122,1,12,2011
2011-12-31,Office Supplies,Columbia,United States,Rob Williams,0.0,CA-2011-111150,65203,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12,7,Central,30,Corporate,2012-01-04,Standard Class,Missouri,Art,4,39,Shipped Early,6,,29.68,0.4,,38.9348,-92.3639,-2,12,2011
2011-12-31,Office Supplies,El Paso,United States,Candace McMahon,0.2,CA-2011-127383,79907,Staples,18,2,Central,50,Corporate,2012-01-05,Standard Class,Texas,Envelopes,5,65,Shipped Early,6,,49.57,0.36,,31.7089,-106.3293,-1,12,2011
2011-12-31,Office Supplies,New York City,United States,Aaron Hawkins,0.0,CA-2011-157644,10035,Avery 51,9,3,East,19,Corporate,2012-01-01,First Class,New York,Labels,1,25,Shipped On Time,1,,18.9,0.47368421052631576,,40.8011,-73.9371,0,12,2011
2011-12-31,Office Supplies,Providence,United States,Katherine Murray,0.0,CA-2011-133592,2908,Xerox 1917,92,4,East,196,Home Office,2012-01-07,Standard Class,Rhode Island,Paper,7,256,Shipped Late,6,,195.64,0.46938775510204084,,41.8383,-71.4377,1,12,2011
2011-12-31,Office Supplies,Providence,United States,Katherine Murray,0.0,CA-2011-133592,2908,Xerox 1970,7,3,East,15,Home Office,2012-01-07,Standard Class,Rhode Island,Paper,7,20,Shipped Late,6,,14.94,0.4666666666666667,,41.8383,-71.4377,1,12,2011
2011-12-31,Technology,Columbia,United States,Rob Williams,0.0,CA-2011-111150,65203,Sabrent 4-Port USB 2.0 Hub,16,7,Central,48,Corporate,2012-01-04,Standard Class,Missouri,Accessories,4,62,Shipped Early,6,,47.53,0.3333333333333333,,38.9348,-92.3639,-2,12,2011
2011-12-31,Technology,Franklin,United States,Gary Mitchum,0.0,US-2011-143231,2038,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,27,3,East,114,Home Office,2012-01-03,First Class,Massachusetts,Accessories,3,149,Shipped Late,1,,113.97,0.23684210526315788,,42.0935,-71.4058,2,12,2011
2011-12-31,Technology,New York City,United States,Aaron Hawkins,0.0,CA-2011-157644,10035,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",11,3,East,35,Corporate,2012-01-01,First Class,New York,Accessories,1,46,Shipped On Time,1,,34.77,0.3142857142857143,,40.8011,-73.9371,0,12,2011
2011-12-31,Technology,Providence,United States,Katherine Murray,0.0,CA-2011-133592,2908,Plantronics Savi W720 Multi-Device Wireless Headset System,743,4,East,1688,Home Office,2012-01-07,Standard Class,Rhode Island,Accessories,7,2212,Shipped Late,6,,1687.8,0.44016587677725116,,41.8383,-71.4377,1,12,2011
2011-12-31,Technology,Reno,United States,James Lanier,0.2,US-2011-133949,89502,Panasonic KX TS3282W Corded phone,59,7,West,476,Home Office,2011-12-31,Same Day,Nevada,Phones,0,624,Shipped On Time,0,,475.94,0.12394957983193278,,39.4972,-119.7764,0,12,2011
2012-01-02,Furniture,Medina,United States,Victoria Wilson,0.5,CA-2012-146262,44256,OSullivan 2-Door Barrister Bookcase in Odessa Pine,-244,5,East,452,Corporate,2012-01-09,Standard Class,Ohio,Bookcases,7,593,Shipped Late,6,,452.45,-0.5398230088495575,,41.1404,-81.8584,1,1,2012
2012-01-02,Office Supplies,Medina,United States,Victoria Wilson,0.2,CA-2012-146262,44256,Avery 505,9,2,East,24,Corporate,2012-01-09,Standard Class,Ohio,Labels,7,31,Shipped Late,6,,23.68,0.375,,41.1404,-81.8584,1,1,2012
2012-01-02,Office Supplies,Newark,United States,Claudia Bergmann,0.0,CA-2012-104514,19711,Newell 313,3,3,East,10,Corporate,2012-01-04,Second Class,Delaware,Art,2,13,Shipped Early,3,,9.84,0.3,,39.7011,-75.7375,-1,1,2012
2012-01-02,Office Supplies,Newark,United States,Claudia Bergmann,0.0,CA-2012-104514,19711,"SAFCO Mobile Desk Side File, Wire Frame",22,2,East,86,Corporate,2012-01-04,Second Class,Delaware,Storage,2,112,Shipped Early,3,,85.52,0.2558139534883721,,39.7011,-75.7375,-1,1,2012
2012-01-02,Office Supplies,Newark,United States,Claudia Bergmann,0.0,CA-2012-104514,19711,Xerox 1959,10,3,East,20,Corporate,2012-01-04,Second Class,Delaware,Paper,2,26,Shipped Early,3,,20.04,0.5,,39.7011,-75.7375,-1,1,2012
2012-01-02,Technology,Medina,United States,Victoria Wilson,0.7,CA-2012-146262,44256,Cisco 9971 IP Video Phone Charcoal,-950,9,East,1188,Corporate,2012-01-09,Standard Class,Ohio,Machines,7,1557,Shipped Late,6,,1188.0,-0.7996632996632996,,41.1404,-81.8584,1,1,2012
2012-01-02,Technology,Medina,United States,Victoria Wilson,0.2,CA-2012-146262,44256,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,4,2,East,90,Corporate,2012-01-09,Standard Class,Ohio,Accessories,7,117,Shipped Late,6,,89.58,0.044444444444444446,,41.1404,-81.8584,1,1,2012
2012-01-02,Technology,Medina,United States,Victoria Wilson,0.4,CA-2012-146262,44256,Speck Products Candyshell Flip Case,-15,3,East,63,Corporate,2012-01-09,Standard Class,Ohio,Phones,7,83,Shipped Late,6,,62.98,-0.23809523809523808,,41.1404,-81.8584,1,1,2012
2012-01-03,Furniture,Dallas,United States,Amy Hunt,0.32,CA-2012-141243,75217,OSullivan Living Dimensions 5-Shelf Bookcases,-438,9,Central,1352,Consumer,2012-01-08,Second Class,Texas,Bookcases,5,1772,Shipped Late,3,,1352.4,-0.3239644970414201,,32.7244,-96.6755,2,1,2012
2012-01-03,Office Supplies,Baytown,United States,Sylvia Foulston,0.2,CA-2012-121097,77520,Xerox 21,4,2,Central,10,Corporate,2012-01-08,Standard Class,Texas,Paper,5,14,Shipped Early,6,,10.37,0.4,,29.7461,-94.9653,-1,1,2012
2012-01-03,Office Supplies,Dallas,United States,Amy Hunt,0.2,CA-2012-141243,75217,Newell 317,1,3,Central,7,Consumer,2012-01-08,Second Class,Texas,Art,5,9,Shipped Late,3,,7.06,0.14285714285714285,,32.7244,-96.6755,2,1,2012
2012-01-03,Technology,Dallas,United States,Amy Hunt,0.2,CA-2012-141243,75217,Enermax Acrylux Wireless Keyboard,85,5,Central,398,Consumer,2012-01-08,Second Class,Texas,Accessories,5,522,Shipped Late,3,,398.4,0.2135678391959799,,32.7244,-96.6755,2,1,2012
2012-01-04,Furniture,Alexandria,United States,Andrew Gjertsen,0.0,CA-2012-104241,22304,DAX Wood Document Frame,69,14,South,192,Corporate,2012-01-09,Standard Class,Virginia,Furnishings,5,252,Shipped Early,6,,192.22,0.359375,,38.8149,-77.121,-1,1,2012
2012-01-04,Office Supplies,Woodbury,United States,Chris Selesnick,0.0,CA-2012-149811,55125,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",20,5,Central,40,Corporate,2012-01-10,Standard Class,Minnesota,Paper,6,52,Shipped On Time,6,,39.9,0.5,,44.9197,-92.9439,0,1,2012
2012-01-04,Office Supplies,Woodbury,United States,Chris Selesnick,0.0,CA-2012-149811,55125,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",16,3,Central,32,Corporate,2012-01-10,Standard Class,Minnesota,Binders,6,42,Shipped On Time,6,,32.34,0.5,,44.9197,-92.9439,0,1,2012
2012-01-05,Furniture,Seattle,United States,Steven Roelle,0.2,CA-2012-154970,98103,Global Deluxe Steno Chair,-7,1,West,62,Home Office,2012-01-10,Standard Class,Washington,Chairs,5,81,Shipped Early,6,,61.58,-0.11290322580645161,,47.6733,-122.3426,-1,1,2012
2012-01-05,Office Supplies,New York City,United States,Brooke Gillingham,0.0,CA-2012-108588,10009,#10- 4 1/8 x 9 1/2 Recycled Envelopes,8,2,East,17,Corporate,2012-01-10,Standard Class,New York,Envelopes,5,23,Shipped Early,6,,17.48,0.47058823529411764,,40.7262,-73.9796,-1,1,2012
2012-01-05,Office Supplies,New York City,United States,Brooke Gillingham,0.0,CA-2012-108588,10009,Newell 34,15,3,East,60,Corporate,2012-01-10,Standard Class,New York,Art,5,78,Shipped Early,6,,59.52,0.25,,40.7262,-73.9796,-1,1,2012
2012-01-05,Office Supplies,New York City,United States,Brooke Gillingham,0.2,CA-2012-108588,10009,Wilson Jones data.warehouse D-Ring Binders with DublLock,5,2,East,13,Corporate,2012-01-10,Standard Class,New York,Binders,5,17,Shipped Early,6,,13.17,0.38461538461538464,,40.7262,-73.9796,-1,1,2012
2012-01-05,Office Supplies,San Francisco,United States,James Lanier,0.0,CA-2012-158701,94110,Acco 6 Outlet Guardian Premium Surge Suppressor,24,6,West,87,Home Office,2012-01-10,Standard Class,California,Appliances,5,114,Shipped Early,6,,87.36,0.27586206896551724,,37.7509,-122.4153,-1,1,2012
2012-01-05,Office Supplies,San Francisco,United States,James Lanier,0.2,CA-2012-158701,94110,Fellowes Binding Cases,18,6,West,56,Home Office,2012-01-10,Standard Class,California,Binders,5,74,Shipped Early,6,,56.16,0.32142857142857145,,37.7509,-122.4153,-1,1,2012
2012-01-06,Office Supplies,Colorado Springs,United States,Stefania Perrino,0.2,CA-2012-149636,80906,"Its Hot Message Books with Stickers, 2 3/4 x 5",9,5,West,30,Corporate,2012-01-12,Standard Class,Colorado,Paper,6,39,Shipped On Time,6,,29.6,0.3,,38.7902,-104.8199,0,1,2012
2012-01-06,Office Supplies,Colorado Springs,United States,Stefania Perrino,0.7,CA-2012-149636,80906,Recycled Pressboard Report Cover with Reinforced Top Hinge,-1,2,West,2,Corporate,2012-01-12,Standard Class,Colorado,Binders,6,3,Shipped On Time,6,,1.94,-0.5,,38.7902,-104.8199,0,1,2012
2012-01-09,Office Supplies,Henderson,United States,Craig Carroll,0.0,CA-2012-119480,42420,Belkin 5 Outlet SurgeMaster Power Centers,46,3,South,163,Consumer,2012-01-13,Standard Class,Kentucky,Appliances,4,214,Shipped Early,6,,163.44,0.2822085889570552,,37.8274,-87.5632,-2,1,2012
2012-01-09,Office Supplies,Henderson,United States,Craig Carroll,0.0,CA-2012-119480,42420,Boston 1730 StandUp Electric Pencil Sharpener,11,2,South,43,Consumer,2012-01-13,Standard Class,Kentucky,Art,4,56,Shipped Early,6,,42.76,0.2558139534883721,,37.8274,-87.5632,-2,1,2012
2012-01-09,Office Supplies,Henderson,United States,Craig Carroll,0.0,CA-2012-119480,42420,Speediset Carbonless Redi-Letter 7 x 8 1/2,24,5,South,52,Consumer,2012-01-13,Standard Class,Kentucky,Paper,4,68,Shipped Early,6,,51.55,0.46153846153846156,,37.8274,-87.5632,-2,1,2012
2012-01-09,Office Supplies,Henderson,United States,Craig Carroll,0.0,CA-2012-119480,42420,Staples,50,3,South,106,Consumer,2012-01-13,Standard Class,Kentucky,Paper,4,139,Shipped Early,6,,106.32,0.4716981132075472,,37.8274,-87.5632,-2,1,2012
2012-01-10,Furniture,New York City,United States,Michael Moore,0.4,US-2012-157154,10011,Bush Advantage Collection Racetrack Conference Table,-373,4,East,1018,Consumer,2012-01-15,Standard Class,New York,Tables,5,1334,Shipped Early,6,,1018.1,-0.3664047151277014,,40.7402,-73.9996,-1,1,2012
2012-01-12,Office Supplies,Newark,United States,Yana Sorensen,0.0,CA-2012-156755,19711,"Dual Level, Single-Width Filing Carts",121,3,East,465,Corporate,2012-01-18,Standard Class,Delaware,Storage,6,610,Shipped On Time,6,,465.18,0.26021505376344084,,39.7011,-75.7375,0,1,2012
2012-01-12,Office Supplies,Toledo,United States,Cindy Schnelling,0.2,CA-2012-128608,43615,"BIC Brite Liner Highlighters, Chisel Tip",2,2,East,10,Corporate,2012-01-17,Standard Class,Ohio,Art,5,14,Shipped Early,6,,10.37,0.2,,41.6492,-83.6706,-1,1,2012
2012-01-12,Technology,Toledo,United States,Cindy Schnelling,0.4,CA-2012-128608,43615,Anker 24W Portable Micro USB Car Charger,3,4,East,26,Corporate,2012-01-17,Standard Class,Ohio,Phones,5,35,Shipped Early,6,,26.38,0.11538461538461539,,41.6492,-83.6706,-1,1,2012
2012-01-12,Technology,Toledo,United States,Cindy Schnelling,0.4,CA-2012-128608,43615,GE 30524EE4,-43,2,East,235,Corporate,2012-01-17,Standard Class,Ohio,Phones,5,308,Shipped Early,6,,235.19,-0.1829787234042553,,41.6492,-83.6706,-1,1,2012
2012-01-12,Technology,Toledo,United States,Cindy Schnelling,0.4,CA-2012-128608,43615,LG Electronics Tone+ HBS-730 Bluetooth Headset,-21,3,East,107,Corporate,2012-01-17,Standard Class,Ohio,Phones,5,140,Shipped Early,6,,107.12,-0.19626168224299065,,41.6492,-83.6706,-1,1,2012
